0.41133,291.5606078
0.41183,291.621977
0.41233,291.6832854
0.41283,291.7445331
0.41333,291.8057202
0.41383,291.8668469
0.41433,291.9279133
0.41483,291.9889195
0.41533,292.0498658
0.41583,292.1107521
0.41633,292.1715786
0.41683,292.2323455
0.41732,292.2930529
0.41782,292.3537009
0.41832,292.4142897
0.41882,292.4748193
0.41932,292.5352899
0.41982,292.5957017
0.42032,292.6560547
0.42082,292.7163491
0.42132,292.776585
0.42182,292.8367626
0.42232,292.8968819
0.42281,292.956943
0.42331,293.0169462
0.42381,293.0768915
0.42431,293.1367791
0.42481,293.196609
0.42531,293.2563815
0.42581,293.3160965
0.42631,293.3757544
0.42681,293.435355
0.42731,293.4948987
0.42781,293.5543854
0.42831,293.6138154
0.42880,293.6731888
0.42930,293.7325056
0.42980,293.7917659
0.43030,293.85097
0.43080,293.9101179
0.43130,293.9692098
0.43180,294.0282457
0.43230,294.0872257
0.43280,294.1461501
0.43330,294.2050188
0.43380,294.2638321
0.43430,294.32259
0.43479,294.3812927
0.43529,294.4399403
0.43579,294.4985328
0.43629,294.5570704
0.43679,294.6155532
0.43729,294.6739814
0.43779,294.7323549
0.43829,294.7906741
0.43879,294.8489389
0.43929,294.9071494
0.43979,294.9653059
0.44029,295.0234083
0.44078,295.0814569
0.44128,295.1394516
0.44178,295.1973927
0.44228,295.2552802
0.44278,295.3131143
0.44328,295.370895
0.44378,295.4286225
0.44428,295.4862969
0.44478,295.5439182
0.44528,295.6014866
0.44578,295.6590022
0.45576,296.7983878
0.46574,297.9175187
0.47573,299.0171746
0.48571,300.0980898
0.49570,301.1609565
0.50568,302.2064281
0.51567,303.2351223
0.52565,304.2476232
0.53564,305.2444842
0.54563,306.22623
0.55561,307.1933583
0.56560,308.1463421
0.57558,309.0856311
0.58557,310.0116532
0.59556,310.9248159
0.60555,311.8255077
0.61553,312.7140993
0.62552,313.5909445
0.63551,314.4563814
0.64550,315.3107332
0.65548,316.1543093
0.66547,316.9874057
0.67546,317.8103062
0.68545,318.6232828
0.69544,319.4265965
0.70543,320.2204976
0.71541,321.0052268
0.72540,321.7810152
0.73539,322.5480852
0.74538,323.3066504
0.75537,324.0569168
0.76536,324.7990826
0.77535,325.5333388
0.78534,326.2598694
0.79533,326.978852
0.80532,327.690458
0.81531,328.3948526
0.82530,329.0921956
0.83529,329.7826413
0.84528,330.4663389
0.85527,331.1434324
0.86526,331.8140613
0.87525,332.4783608
0.88524,333.1364613
0.89523,333.7884895
0.90522,334.4345679
0.91521,335.0748153
0.92520,335.7093468
0.93520,336.3382742
0.94519,336.9617057
0.95518,337.5797466
0.96517,338.1924988
0.97516,338.8000613
0.98515,339.4025306
0.99514,340
1.00513,340.5925605
1.01513,341.1803003
1.02512,341.7633054
1.03511,342.3416594
1.04510,342.9154435
1.05509,343.4847369
1.06509,344.0496165
1.07508,344.6101575
1.08507,345.1664327
1.09506,345.7185135
1.10505,346.266469
1.11505,346.8103669
1.12504,347.3502731
1.13503,347.8862517
1.14502,348.4183655
1.15502,348.9466756
1.16501,349.4712415
1.17500,349.9921215
1.18499,350.5093725
